offset_hex,largo_bytes,texto_original,revisado,traduccion
0xde924,35,"そ、コックリさんを。
そこで見てて。",,
0xde948,35,"あたしたち、
選ばれた人じゃないの？",,
0xde96c,35,"早く出よっ、もう十分調べた
でしょ。",,
0xde990,35,"そうね…とても強い霊気を
感じる…。",,
0xde9b4,35,"１番大きかったのも、
この地域だし。",,
0xde9d8,35,"カナたちは旧校舎で呪われたん
だよ。",,
0xde9fc,35,"やっぱり…来なかったね…、
レイカ。",,
0xdea20,35,"あたしがついてるから
ダイジョーブ。",,
0xdea44,35,"さっきのクイズが正しかったん
だよ！",,
0xdea68,35,"はぁ…、ぜんぜん頼りに
ならないよ。",,
0xdea8c,35,"ここ…もしかして旧校舎？
なんで！？",,
0xdeab0,35,"カナ！　メグミ！
…ど…どうして…。",,
0xdead4,35,"過労で無念のまま死んで
しまった…。",,
0xdeaf8,35,"壊れてるの…？
あたしもやってみる。",,
0xdeb1c,35,"そんな顔しないでよ。
大丈夫だって。",,
0xdeb40,35,"え！？い、いらないよ、
そんなのっ！",,
0xdeb64,35,"今…クスリみたいな…
においがした。",,
0xdeb88,35,"ね、ミズキ。
トイレ、見て行かない？",,
0xdebac,35,"ねえミズキ。
トイレ、見て行こうよ。",,
0xdebd0,35,"当たり前でしょ。
ここまで来て……。",,
0xdebf4,35,"いいよ、あたし１人で中に入る
から。",,
0xdec18,35,"……聞こえたよね？
くしゃっ…て…。",,
0xdec3c,35,"やっぱりここで…
コックリさんを…。",,
0xdec60,35,"…あ、さっき階段でした
ニオイだ…。",,
0xdec84,35,"理科室からただよって
きてたんだ…。",,
0xdeca8,35,"彼女には邪悪なものを
感じなかった。",,
0xdeccc,35,"マッチにライター…電熱器…
電球…。",,
0xdecf0,37,"ちょっとミズキ。防空壕は
地下でしょ？",,
0xded18,37,"さびたりしてるけど…。
使えるのかな？",,
0xded40,37,"上に行こうよ。
他に手はあると思うし。",,
0xded68,37,"『かごめかごめ』の歌には
諸説あって、",,
0xded90,37,"どうしたの？
真面目な顔しちゃって…。",,
0xdedb8,37,"素手は危ないよ。
なんかぶつける物…。",,
0xdede0,37,"文字化け以外に違いってあるの
かな…。",,
0xdee08,37,"２人で協力すれば、
なんとかなるって。",,
0xdee30,37,"…窓際のユウタが、ナナシって
ウワサ。",,
0xdee58,37,"ホラーオタクで都市伝説マニア
だって。",,
0xdee80,37,"でもさ、ウシミツドキって深夜
でしょ？",,
0xdeea8,37,"なんとなく、話しかけづらい
雰囲気…。",,
0xdeed0,37,"昔、ピアノ教室に通わされてた
からね。",,
0xdeef8,37,"友達だけが児童公園で
見つかったって。",,
0xdef20,37,"本当のことになったら…
どうしたら…。",,
0xdef48,37,"写真、きれいに撮れてるんだけど
なあ。",,
0xdef70,37,"どっかにケータイが落ちてる
ハズだよ。",,
0xdef98,37,"ナナシから、チェンメじゃない
やつを。",,
0xdefc0,37,"見落としてる…か…。
うーん……あっ。",,
0xdefe8,37,"『かごめかごめ』の歌には諸説
あって、",,
0xdf010,37,"誰かもっとちゃんとした鏡を
持ってる？",,
0xdf038,37,"うん…どこかに風の抜け道がある
かも。",,
0xdf060,37,"さっき、旧校舎で白い人影を
見たの…。",,
0xdf088,37,"ほら。あそこで本を
読んでいるでしょ。",,
0xdf0b0,37,"古い建物にウワサは付きもの
だけど…、",,
0xdf0d8,37,"やっぱ、コックリさんしかない
でしょ。",,
0xdf100,37,"本当のことになったら…
どうしたら…。",,
0xdf128,37,"しかも、低俗なコックリさん
なんて…。",,
0xdf150,37,"（ホントは転送した方が
　いいんだ…）",,
0xdf178,37,"……どこに、いるの？
…この屋上の…。",,
0xdf1a0,37,"…今までにないぐらい…
たくさんの…。",,
0xdf1c8,37,"まさか……鬼門…。
私としたことが…。",,
0xdf1f0,37,"う〜ん、地図とかあれば
いいんだけど。",,
0xdf218,37,"（死の瞬間、わたしは
　気づきました）",,
0xdf240,37,"う〜ん、地図とかあれば
いいんだけど。",,
0xdf268,37,"（違う未来があったの
　でしょうか？）",,
0xdf290,37,"（死の瞬間、わたしは
　気づきました）",,
0xdf2b8,37,"（違う未来があったの
　でしょうか？）",,
0xdf2e0,37,"“どっちもわりと有名な
　都市伝説…”",,
0xdf308,37,"ナニかあったら削除すれば
いいんだし。",,
0xdf330,37,"やっぱり、ナナシのチェンメの
通り…。",,
0xdf358,37,"カナたちはここで、
コックリさんを…。",,
0xdf380,37,"ということは、噂のまま歌を
歌えば…。",,
0xdf3a8,37,"ちょっとちょっとミズキ、
どこ行くの。",,
0xdf3d0,37,"たぶん…ナナシからの
チェーンメール…",,
0xdf3f8,37,"あのカギを使って、
他を調べてみない？",,
0xdf420,37,"そうだね、何かヒントが見つかる
かも。",,
0xdf448,37,"下行く前にさ、
この階調べちゃおうよ。",,
0xdf470,37,"きっと…キツネなりのお礼だと
思う…。",,
0xdf498,37,"チェーンメールなんて、信じちゃ
ダメ。",,
0xdf4c0,39,"じゃあ、あとは…鏡を使うしか
ないか…。",,
0xdf4e8,39,"ここのトイレの鏡、割られていた
でしょ？",,
0xdf510,39,"霊界に迷い込んだ人…それが神隠し
なの？",,
0xdf538,39,"キツネの霊じゃない？
コックリさんだし。",,
0xdf560,39,"…えっ、カナとメグミ？
じゃあ、２人は？",,
0xdf588,39,"…ミズキの文字化けはその証拠って
事…？",,
0xdf5b0,39,"邪気が感じられない…戻ってきた
みたい。",,
0xdf5d8,39,"彼の唯一の欠点は…ナナシ疑惑の
ヲタク、",,
0xdf600,39,"キツネの霊じゃない？
コックリさんだし。",,
0xdf628,39,"２０歳までに忘れようと
思っていたのに。",,
0xdf650,39,"廊下であまり携帯を見ないほうが
いいわ。",,
0xdf678,39,"こういう不思議な話には詳しい
みたい…。",,
0xdf6a0,39,"ああ、最近ヘンなのが
流行ってるそうね。",,
0xdf6c8,39,"音って、建物の構造で
反響するんだよね。",,
0xdf6f0,39,"ゴミ箱サイトよ。
転送しても安全な場所。",,
0xdf718,39,"音って、建物の構造で
反響するんだよね。",,
0xdf740,39,"防空壕の中…これ撮ったの、
どこかしら？",,
0xdf768,39,"あ、どこかでナニカを
見落としてるとか？",,
0xdf790,39,"音って、建物の構造で
反響するんだよね。",,
0xdf7b8,39,"ヤツにエラそうに言われたくない
けどね。",,
0xdf7e0,39,"わたしだって霊感なんて
ないと思うし…。",,
0xdf808,39,"資料室っていうより、なんか
蔵っぽい…。",,
0xdf830,39,"ここのトイレの鏡、割られて
いたでしょ？",,
0xdf858,39,"まだ事件と決まったわけじゃない
けど…。",,
0xdf880,39,"そのとき、一緒にやった奴ら
みてみなよ。",,
0xdf8a8,39,"公園や川原にもいっぱい
作られたって…。",,
0xdf8d0,39,"…ね、さっき撮った写真見せて
くれない？",,
0xdf8f8,39,"他には特になさそうだし、
もう出ようか。",,
0xdf920,39,"あんたのような人でも怖いもんが
あるの？",,
0xdf948,39,"“あんた”はやめて。レイカで
いいから。",,
0xdf970,39,"キツネの霊じゃない？
コックリさんだし。",,
0xdf998,39,"まだ調べてないところがあるん
じゃない？",,
0xdf9c0,39,"いいじゃん。
ね、友達を助けると思って。",,
0xdf9e8,39,"じゃ、今晩２時、新校舎の屋上に
集合ね。",,
0xdfa10,39,"なんか出そうだから、行きたく
ないなぁ。",,
0xdfa38,39,"チェーンメールは転送しなくても
大丈夫。",,
0xdfa60,39,"（調べてみたら…キツネの
　毛でした…）",,
0xdfa88,39,"あそこで、コックリさんなんか
したら…。",,
0xdfab0,39,"あう……なにこれ……、
ガスの臭い……。",,
0xdfad8,39,"ね、せっかくだから中を探検して
みない？",,
0xdfb00,39,"（まずは、１階を探索して
　みましょう）",,
0xdfb28,39,"キツネの霊じゃない？
コックリさんだし。",,
0xdfb50,39,"（校舎の屋上にも２人は
　いなかった…）",,
0xdfb78,39,"病院じゃないんだから…、
おかしいよ…。",,
0xdfba0,39,"剥製はちゃんと成仏しているから
大丈夫。",,
0xdfbc8,39,"（キツネ…？
　違う…これは、カナ…！）",,
0xdfbf0,39,"合わせ鏡……別に何も起こらない
けど…。",,
0xdfc18,39,"これが…“コックリさん”…の
正体なの？",,
0xdfc40,39,"たぶんね。
ちゃんと供養してあげないと。",,
0xdfc68,39,"あたしだって怖いよ。
キツネの霊だしさ。",,
0xdfc90,39,"中から何が出てきてもびっくり
しない事。",,
0xdfcb8,39,"カギとコックリさんの紙は
あったけど…。",,
0xdfce0,41,"…コックリさん…だから…
キツネの霊が…。",,
0xdfd0c,41,"ね、看護師が写っている写真、
他にないの。",,
0xdfd38,41,"それじゃあミズキ。
合わせ鏡をやってみて。",,
0xdfd64,41,"２人に会いたいという思いが１番
強いのは、",,
0xdfd90,41,"あ、カナ？
ミズキだけど、今どこにいるの？",,
0xdfdbc,41,"ミズキはどう？
チェンメ回ってこなかった？",,
0xdfde8,41,"音楽室でコックリさんをすると…
神隠し…。",,
0xdfe14,41,"そっちの方が効果あると思う。
やってみて。",,
0xdfe40,41,"わたしだってチェンメは
無視しまくりだよ。",,
0xdfe6c,41,"２人に会いたいという思いが１番
強いのは、",,
0xdfe98,41,"カナたちはチェーンメールを
実行した……。",,
0xdfec4,41,"もしも、わたしたちが
“選ばれた”のなら、",,
0xdfef0,41,"（多くの謎は解明されてないまま
　です…）",,
0xdff1c,41,"……保健室…独特のにおいが
…こもってる。",,
0xdff48,41,"（図書室は廊下の右側奥だった
　はず……）",,
0xdff74,41,"でも、これは別に紫色に
塗られてないけど。",,
0xdffa0,41,"ホラーオタクで都市伝説マニア
らしいって。",,
0xdffcc,41,"『チェーンメールの墓場』
というサイトね。",,
0xdfff8,41,"やっぱり、そう。
音楽室。音が反響する…。",,
0xe0024,41,"生徒の行方が分からなくなって
いるんです。",,
0xe0050,41,"もうそこまで知れているの？
困ったものね。",,
0xe007c,41,"そんなにこわい顔しないでよ。
同じでしょ。",,
0xe00a8,41,"遠くから隠れてこっそり見てんじゃ
ないの？",,
0xe00d4,41,"神隠しにあったってウワサだし…
やめとく。",,
0xe0100,41,"大丈夫だって。
あたし、昔、小学校の屋上で",,
0xe012c,41,"早く探さないと、大変なことに
なるかも…。",,
0xe0158,41,"ウワサだけどね…。
あたしって優しいなあ。",,
0xe0184,41,"だから…コックリさんなんかに
頼っても…。",,
0xe01b0,41,"それじゃあミズキ。
合わせ鏡をやってみて。",,
0xe01dc,41,"２人に会いたいという思いが１番
強いのは、",,
0xe0208,41,"…これ、メグミの…さっき屋上で
見つけた。",,
0xe0234,41,"どこ行くのっ！？
倉庫はそっちじゃないよ！",,
0xe0260,41,"もともと東京大空襲や、
関東大震災の被害が",,
0xe028c,41,"戦争で死んだ人の霊がいっぱい
いるって…。",,
0xe02b8,41,"真相を聞き出すのは…、悪くないと
思う…。",,
0xe02e4,41,"なんで、私がそこまでしなきゃ
いけないの。",,
0xe0310,41,"（カナとメグミも行方は分からない
　まま）",,
0xe033c,41,"そっちの方が効果あると思う。
やってみて。",,
0xe0368,41,"ほ、ほら、…レイカだって
ダイジョーブって",,
0xe0394,41,"２人に会いたいという思いが１番
強いのは、",,
0xe03c0,41,"でも、これじゃ相談しようにも
できないね。",,
0xe03ec,41,"（もしもあのとき指を離して
　いなければ）",,
0xe0418,41,"なんか…まるで…誰かが外で
ノブを握って…",,
0xe0444,41,"開かないならいいよ。
他のところに行こう。",,
0xe0470,41,"（…あの服…教科書で見かけた
　ような…）",,
0xe049c,41,"悪い霊が、わたしたちをだましてる
ような。",,
0xe04c8,41,"（メグミとカナは
　行方不明のままですが）",,
0xe04f4,41,"そんな半信半疑じゃ、うまくいかな
いって。",,
0xe0520,41,"カナから、チェンメが転送されて
きたの…。",,
0xe054c,41,"レイカ、現実の世界に戻れたんじゃ
ないの？",,
0xe0578,41,"カナが持ち出してたんだ…それが
ここに…。",,
0xe05a4,41,"ロッカーはもういいよ。
他のとこ調べよう。",,
0xe05d0,41,"私たちは過去の世界を
体感させられてるの。",,
0xe05fc,41,"気になるのは、廊下で目撃した
看護師の霊。",,
0xe0628,41,"バカにされるから、みんなには
ナイショね。",,
0xe0654,43,"…今なら、メグミを助けることが
できるはず。",,
0xe0680,43,"こちらの世界に呼び戻すのは…
簡単じゃない。",,
0xe06ac,43,"メアド交換した時、このストラップ
覚えてる。",,
0xe06d8,43,"だから２人…、まだ登校してない…
ってこと？",,
0xe0704,43,"そうだ…だから旧校舎で
コックリさんをすると",,
0xe0730,43,"あっ、ひょっとして…あのヘンな
チェンメ…。",,
0xe075c,43,"（ジョギングをしてる人に発見され
　ました）",,
0xe0788,43,"…うん、わたしにも来たよ。
でも…ほら見て。",,
0xe07b4,43,"…メールの内容を実行したから
なんじゃ……。",,
0xe07e0,43,"ミズキは転校生だから知らない
けど、有名よ。",,
0xe080c,43,"紫の着物を着てトイレに隠れてる
妖怪って…。",,
0xe0838,43,"そうだ…だから旧校舎でコックリ
さんをすると",,
0xe0864,43,"まあ、私の高校時代にもよく回って
きたけど。",,
0xe0890,43,"先生、そのアドレス、教えて
もらえませんか。",,
0xe08bc,43,"カナの鳴き声は、地下からじゃ
ないんでしょ？",,
0xe08e8,43,"カナの鳴き声は、地下からじゃ
ないんでしょ？",,
0xe0914,43,"（わたしたちにできるのは、ここ
　までです）",,
