offset_hex,largo_bytes,texto_original,revisado,traduccion
0xe9d00,55,"壁一面に貼ることで、霊の力を
吸収し、弱めることができ、",,"Pegandolo por toda la
pared, se absorbe y
debilita el poder de los
espiritus,"
0xe9d38,55,"コックリさんみたいに、何か教えて
くれるんじゃないんだ。",,"No es como
Kokkuri-san, que te dice
algo."
0xe9d70,55,"（ハイツ桐塚って…うちの
　マンション…ちょっとやだ…）",,"(Heights Kirizuka... es
mi edificio... que
mal...)"
0xe9da8,57,"もし…これがある程度ホントなら、
ストーカーに殺された女の",,"Si esto es cierto hasta
cierto punto, es el
rencor de una mujer
asesinada por un
acosador,"
0xe9de4,57,"怨念が、マンションに心霊現象を
巻き起こしてるんじゃない？",,"que esta causando los
fenomenos paranormales
en el edificio, no?"
0xe9e20,59,"（都市伝説“ベッドの下の男”は
　…ハイツ桐塚で…起きた…）",,"(La leyenda urbana ""El
hombre debajo de la
cama"" paso aqui, en
Heights Kirizuka...)"
0xe9e5c,60,"タッチペンで床を上から
下にスライドさせて
こすってください。",,"Desliza el lapiz tactil de
arriba hacia abajo en el
piso para frotarlo."
0xe9e9c,61,"もしも霊がいるなら…その正体を
突き止めて…成仏させないと…。",,"Si hay un espiritu...
hay que averiguar quien
es... y ayudarlo a
descansar en paz..."
0xe9edc,6,はい。,,Si.
0xe9ee4,12,レ、レイカ？,,R-Reika?
0xe9ef4,12,リコ？どう？,,Riko? Como vas?
0xe9f04,18,ありがとう、リコ！,,"Gracias, Riko!"
0xe9f18,20,早く合流しなきゃね。,,"Hay que reunirnos
rapido."
0xe9f30,20,うわっ、きたなーい。,,"Uy, que asco."
0xe9f48,22,ヘリウムガスを入手した,,Obtuviste gas helio
0xe9f60,24,（なにか壁に書いてある）,,"(Hay algo escrito en la
pared)"
0xe9f7c,26,見つけたよ、ヘリウムガス。,,"Lo encontre, el gas
helio."
0xe9f98,26,オバケ役のなれの果てだね。,,"Es lo que queda de un
disfraz de fantasma."
0xe9fb4,26,だめ、留守電になっちゃう！,,"No, va a saltar el
contestador!"
0xe9fd0,30,人形でもふくらませてたのかな。,,"Sera que inflaban un
muneco con esto?"
0xe9ff0,30,もともとボロボロだったのかな？,,"Sera que ya estaba
destrozado desde antes?"
0xea010,35,"調べたい場所を
タッチしてください。",,"Toca el lugar que quieras
revisar."
0xea088,41,"光が漏れてる…。
この扉を開けてみよう…。",,"Se filtra luz... Vamos a
abrir esta puerta..."
0xea0b4,43,"回したい方向のボタンを
タッチしてください。",,"Toca el boton de la
direccion en la que
quieras girar."
0xea0e0,53,"只今電話にでることができません。
ピーっと鳴ったら…。",,"En este momento no
puedo atender el
telefono. Despues del
tono..."
0xea118,62,"壁に書かれた矢印の方向に
タッチペンをスライドさせて
ください。",,"Desliza el lapiz tactil en
la direccion de la flecha
escrita en la pared."
0xea158,66,"下画面のスイッチを
スライドさせることで、
電源をオンオフできます。",,"Deslizando el interruptor
de la pantalla de abajo
puedes encender o
apagar."
0xea19c,66,"下画面のスイッチを
スライドさせることで、
電源をオンオフできます。",,"Deslizando el interruptor
de la pantalla de abajo
puedes encender o
apagar."
0xea1e0,66,"下画面のスイッチを
スライドさせることで、
電源をオンオフできます。",,"Deslizando el interruptor
de la pantalla de abajo
puedes encender o
apagar."
0xea224,66,"下画面のスイッチを
スライドさせることで、
電源をオンオフできます。",,"Deslizando el interruptor
de la pantalla de abajo
puedes encender o
apagar."
0xea268,66,"下画面のスイッチを
スライドさせることで、
電源をオンオフできます。",,"Deslizando el interruptor
de la pantalla de abajo
puedes encender o
apagar."
0xea2ac,66,"下画面のスイッチを
スライドさせることで、
電源をオンオフできます。",,"Deslizando el interruptor
de la pantalla de abajo
puedes encender o
apagar."
0xea300,6,きた！,,Llego!
0xea308,6,うん。,,Si.
0xea324,8,４７７１,,4771
0xea330,8,イオゴク,,IOGOKU
0xea33c,8,はっ…。,,Ah...
0xea348,8,テンゴク,,TENGOKU (Cielo)
0xea354,8,４２１９,,4219
0xea36c,10,ジュウゴク,,JUUGOKU
0xea384,10,電源を切る,,Apagar
0xea3a8,10,そっか…。,,Ya veo...
0xea3b4,10,電源を切る,,Apagar
0xea3c0,10,（えっ…）,,(Eh...)
0xea3cc,10,電源を切る,,Apagar
0xea3d8,10,（次に…）,,(Lo siguiente...)
0xea3f0,12,なかったよ。,,No habia nada.
0xea400,12,・・・・・・,,......
0xea410,14,あっぷっぷっ…,,Abupupu...
0xea420,14,反応が無い…。,,No hay respuesta...
0xea430,14,あっぷっぷっ…,,Abupupu...
0xea440,14,ガビョウかよ。,,"Una chinche, nada mas."
0xea450,14,（あたし…？）,,(Yo...?)
0xea460,14,（ミズキ…？）,,(Mizuki...?)
0xea470,16,通話ボタンを押す,,"Presiona el boton de
llamada"
0xea484,16,通話ボタンを押す,,"Presiona el boton de
llamada"
0xea498,16,せっせっせっの…,,A la de tres...
0xea4ac,16,（違うかな…？）,,(Sera que no es...?)
0xea4c0,16,通話ボタンを押す,,"Presiona el boton de
llamada"
0xea4d4,16,せっせっせっの…,,A la de tres...
0xea4e8,16,（…わたしが…）,,(...yo...)
0xea4fc,18,（…どうしよう…）,,(...Que hago...)
0xea510,18,にらめっこしましょ,,"Hagamos un concurso de
miradas"
0xea524,18,にらめっこしましょ,,"Hagamos un concurso de
miradas"
0xea538,40,悪pｨTｭ発茜（やってみるしか…）,,"[REVISAR ROM - texto
ilegible/corrupto] (No
queda otra que
intentarlo...)"
0xea564,20,（どうか…真実を…）,,"(Por favor... la
verdad...)"
0xea57c,20,なぜか…気になる…。,,"No se por que... me da
curiosidad..."
0xea594,22,メール送信ボタンを押す,,"Presiona el boton de
enviar correo"
0xea5ac,22,好きな人のアイテム…。,,"Un objeto de la persona
que te gusta..."
0xea5c4,22,メール送信ボタンを押す,,"Presiona el boton de
enviar correo"
0xea5dc,22,何か間違えたのかな…。,,"Sera que me equivoque
en algo..."
0xea5f4,22,メール送信ボタンを押す,,"Presiona el boton de
enviar correo"
0xea60c,24,…じゃあ、…質問します。,,"Bueno... voy a
preguntar."
0xea628,24,ガビョウ、取っておくか。,,"Me quedo con la
chinche, por si acaso."
0xea644,24,（それでおまじないを…）,,"(Y con eso, el
hechizo...)"
0xea660,24,…ナナシ……お願い……。,,Nanashi... por favor...
0xea67c,25,（７７４……ナナシ…？）,,(774...... Nanashi...?)
0xea698,26,ったく、ブルッて損したよ。,,"Ay, que tonta, me
asuste para nada."
0xea6b4,26,校長先生…がどうかしたの？,,"Le paso algo al
director...?"
0xea6d0,28,間違えた。たしか８４通目…。,,"Me equivoque. Creo que
era el correo numero
84..."
0xea6f0,28,（番号を入力…何番だっけ…）,,"(Ingresar el numero...
cual era...?)"
0xea710,28,（思い切って外に出るしか…）,,"(No queda otra que
animarme y salir...)"
0xea730,28,まさか…“にらめっこ”…！？,,"No puede ser... el
""nirameko""...!?"
0xea750,32,花壇の中も探したけど、何にも…。,,"Tambien busque en el
jardin, pero no habia
nada..."
0xea774,32,満月の明かりが反射していたのね。,,"Era el reflejo de la luz de
la luna llena."
0xea798,32,写真にも魂が宿るっていうでしょ。,,"Dicen que hasta en las
fotos puede quedarse un
alma."
0xea7bc,32,（まだ通話可能…つながってる？）,,"(Todavia se puede
llamar... esta
conectado?)"
0xea7e0,32,（もう一度考え直してみましょう）,,"(Vamos a pensarlo de
nuevo)"
0xea804,32,（あの４つの数字を入力しないと）,,"(Hay que ingresar esos
cuatro numeros)"
0xea828,32,まさか、このおまじないを屋上で？,,"No puede ser, este
hechizo en la azotea?"
0xea84c,33,"なんだ…？
誰が俺のケータイに…。",,"Que es esto...? Quien
le escribe a mi
celular..."
0xea870,37,"タッチペンで数字を
入力してください。",,"Ingresa los numeros con
el lapiz tactil."
0xea898,37,"！……なんだ、この数字…
どっかで…。",,"!... Que es este
numero... lo he visto en
algun lado..."
0xea8c0,37,"はっ……４２１９……
…死に行く……？",,"Ah... 4219...
shiniiku... voy a morir?"
0xea8e8,39,"（４７７１……シナナイ
……死なない？）",,"(4771... shinanai...
no voy a morir?)"
0xea910,39,"（４２１９……シニイク
……死に行く？）",,"(4219... shiniiku...
voy a morir?)"
0xea938,39,"（“１０５９”って…どういう
　意味…）",,"(Que significara
""1059""...)"
0xea960,39,"（やっぱり…マサキはあたしの
　こと…）",,"(Entonces... Masaki de
mi...)"
0xea988,39,"タッチペンで下画面に円を
描いて下さい。",,"Dibuja un circulo en la
pantalla de abajo con el
lapiz tactil."
0xea9b0,41,"で…、右と左…、
何回ずつ回すんだっけ…。",,"Y bueno... a la derecha
y a la izquierda...
cuantas veces se
giraba..."
0xea9dc,41,"ははっ…なに言ってるの？
ナナシは俺だろ！",,"Ja... que estas
diciendo? Nanashi soy
yo!"
0xeaa08,43,"…他に、このおまじないができる
場所って…。",,"En que otro lugar se
puede hacer este
hechizo..."
0xeaa34,43,"（この１０５９もゴロあわせだと
　すると…）",,"(Si este 1059 tambien es
un juego de palabras con
numeros...)"
0xeaa60,43,"（どうか…真実を…あいつの好きな
　異性…）",,"(Por favor... la
verdad... quien le
gusta a el...)"
0xeaa8c,45,"（ここに閉じこめられたら、
　ますます危険…）",,"(Si nos quedamos
encerradas aqui, sera
aun mas peligroso...)"
0xeaabc,47,"なに言ってんの、頭おかしく
なった？ははははっ。",,"Que estas diciendo, te
volviste loca? Jajajaja."
0xeaaec,49,"（９月２６日…今日…夜明けに
　…東京で大地震…）",,"(26 de septiembre...
hoy... al amanecer...
un gran terremoto en
Tokio...)"
0xeab20,49,"こういうのって、ふざけてても、
あまり良くない…。",,"Este tipo de cosas,
aunque sea en broma,
no esta bien..."
0xeab54,49,"…チェーンメールを送ったナナシは
どこにいますか？",,"Donde esta Nanashi,
quien envio la cadena de
correo?"
0xeab88,50,"ガビョウをタッチして、
下にスライドして
ください。",,"Toca la chinche y
deslizala hacia abajo."
0xeabbc,53,"（“４２１９”が“シニイク”
　…で“死に行く”なら）",,"(Si ""4219"" es
""shiniiku""... y significa
""voy a morir""...)"
0xeabf4,55,"（２台のケータイって…１つは
　わたしの…もう１つは…）",,"(Dos celulares... uno
es el mio... y el otro
es...)"
0xeac2c,55,"（笑ってるように聞こえる…
　わたしが勝ったってこと？）",,"(Suena como si se
estuviera riendo... eso
significa que gane?)"
0xeac64,57,"……にらめっ…こ……しましょ
……わらう…と…まけよ……。",,"...Hagamos...
nirameko... si te
ries... pierdes..."
0xeaca0,57,"待って、屋上はさすがにコックリ
さんでこりてるんじゃない？",,"Espera, no que ya
habiamos aprendido la
leccion con Kokkuri-san
en la azotea?"
0xeacdc,59,"屋上はさっき調べたけど、リコの
手がかりになるようなモノは、",,"Ya revise la azotea hace
rato, pero algo que
sirviera de pista sobre
Riko,"
0xead18,59,"あいつが恋のおまじないなんて、
ちょっと信じられないけどね。",,"Cuesta creer que el haga
un hechizo de amor, la
verdad."
0xead54,60,"揺れた場所と同じ場所を
揺れた回数分だけタッチ
してください。",,"Toca el mismo lugar que
se movio, la misma
cantidad de veces que se
movio."
0xead94,60,"タッチペンを横にスライド
させて、ページをめくって
ください。",,"Desliza el lapiz tactil
hacia el lado para pasar
la pagina."
0xeade4,14,（やっぱり！）,,(Lo sabia!)
0xeadf4,16,つながらない…。,,No conecta...
0xeae08,16,（ここにも！？）,,(Aqui tambien!?)
0xeae1c,16,ユカリ先生…！？,,Profesora Yukari...!?
0xeae30,24,（ここにも同じシミが…）,,"(Aqui tambien hay la
misma mancha...)"
0xeae4c,24,（これにもシミがある…）,,"(Esto tambien tiene una
mancha...)"
0xeae68,26,（違う…もっと良く見て…）,,(No... miren mejor...)
0xeae84,28,（このシミって…いったい…）,,"(Esta mancha... que
sera...)"
0xeaea4,35,"調べたい場所をタッチ
してください。",,"Toca el lugar que quieras
revisar."
0xeaec8,35,"調べたい場所をタッチ
してください。",,"Toca el lugar que quieras
revisar."
0xeaeec,35,"調べたい場所をタッチ
してください。",,"Toca el lugar que quieras
revisar."
0xeaf10,39,"（うそ！
　どの場所にもユカリ先生が…）",,"(No puede ser! La
profesora Yukari esta en
todos lados...)"
0xeaf38,51,"チェーンメールの墓場がそんな
サイトだったなんて…。",,"No sabia que el
cementerio de cadenas
era ese tipo de sitio..."
0xeaf74,12,霊の…声…？,,"La voz... de un
espiritu...?"
0xeaf84,16,何か聞こえる…。,,Se oye algo...
0xeaf98,18,これ…なにかしら？,,Que sera esto...
0xeafac,20,何も写ってないわね。,,No sale nada en la foto.
0xeafc4,20,なんだろう…これ…。,,Que sera esto...
0xeafdc,24,な…なんか…聞こえる…。,,Se... se oye algo...
0xeaff8,28,特に怪しいところは無いわね。,,"No parece haber nada
raro en especial."
0xeb018,28,後でよく調べてみましょう…。,,"Vamos a revisarlo bien
despues..."
0xeb038,30,もしかして…霊が写っているの？,,"Sera que... hay un
espiritu en la foto?"
0xeb058,32,今度、パソコンで拡大してみよう。,,"La proxima vez lo
agrando en la
computadora."
0xeb07c,39,"妙な感じがしたのは、気のせい
かしら…。",,"Sera que me lo imagine,
esa sensacion rara..."
0xeb0a4,39,"うん、特におかしなところは
無いみたい。",,"Si, no parece haber
nada raro."
0xeb0cc,51,"気のせいかな…。何かがいそうな
気がしたんだけど…。",,"Sera mi imaginacion...
senti que habia algo,
pero..."
0xeb100,51,"とりあえず保存して、後でもう一度
聞いてみましょう。",,"Por ahora lo guardo, y lo
escucho de nuevo
despues."
0xeb13c,20,なんだろう…これ…。,,Que sera esto...
0xeb154,24,な…なんか…聞こえる…。,,Se... se oye algo...
0xeb170,32,今度、パソコンで拡大してみよう。,,"La proxima vez lo
agrando en la
computadora."
0xeb194,39,"うん、特におかしなところは
無いみたい。",,"Si, no parece haber
nada raro."
0xeb1bc,51,"気のせいかな…。何かがいそうな
気がしたんだけど…。",,"Sera mi imaginacion...
senti que habia algo,
pero..."
0xeb1f8,20,なんだろう…これ…。,,Que sera esto...
0xeb210,24,な…なんか…聞こえる…。,,Se... se oye algo...
0xeb22c,32,今度、パソコンで拡大してみよう。,,"La proxima vez lo
agrando en la
computadora."
0xeb250,39,"うん、特におかしなところは
無いみたい。",,"Si, no parece haber
nada raro."
0xeb278,51,"気のせいかな…。何かがいそうな
気がしたんだけど…。",,"Sera mi imaginacion...
senti que habia algo,
pero..."
0xeb2b4,8,うげっ。,,Puaj.
0xeb2c0,14,つまんないの。,,Que aburrido.
0xeb2d0,16,なんか写ってる！,,Sale algo en la foto!
0xeb2e4,20,なんだろう…これ…。,,Que sera esto...
0xeb2fc,22,期待してたのになぁ…。,,"Y yo que tenia
esperanzas..."
0xeb314,22,ちょっと、ナニこれ！？,,"Oye, que es esto!?"
0xeb32c,24,な…なんか…聞こえる…。,,Se... se oye algo...
0xeb348,26,明日レイカに聞いてみよう。,,"Manana le pregunto a
Reika."
0xeb364,28,ちぇっ、なんにも録れてない。,,"Ay, no se grabo nada."
0xeb384,30,なーんだ、なんにも写ってない。,,"Nada, no sale nada en la
foto."
0xeb3a4,32,今度、パソコンで拡大してみよう。,,"La proxima vez lo
agrando en la
computadora."
0xeb3c8,32,な、な、ナニよ…、この変な音…。,,"Q-que es... este sonido
tan raro..."
0xeb3ec,39,"うん、特におかしなところは
無いみたい。",,"Si, no parece haber
nada raro."
0xeb414,47,"どうしよう、消したいけど…
消しても大丈夫かな。",,"Que hago, quiero
borrarlo, pero... estara
bien si lo borro?"
0xeb444,51,"気のせいかな…。何かがいそうな
気がしたんだけど…。",,"Sera mi imaginacion...
senti que habia algo,
pero..."
0xeb478,57,"消して呪われたらイヤだし…。
明日レイカに調べてもらおう。",,"No quiero que me
maldigan por
borrarlo... manana le
pido a Reika que lo
revise."
0xeb4bc,12,霊の…声…？,,"La voz... de un
espiritu...?"
0xeb4cc,16,何か聞こえる…。,,Se oye algo...
0xeb4e0,18,これ…なにかしら？,,Que sera esto...
0xeb4f4,20,何も写ってないわね。,,No sale nada en la foto.
0xeb50c,20,なんだろう…これ…。,,Que sera esto...
0xeb524,24,な…なんか…聞こえる…。,,Se... se oye algo...
0xeb540,28,後でよく調べてみましょう…。,,"Vamos a revisarlo bien
despues..."
0xeb560,28,特に怪しいところは無いわね。,,"No parece haber nada
raro en especial."
0xeb580,30,もしかして…霊が写っているの？,,"Sera que... hay un
espiritu en la foto?"
0xeb5a0,32,今度、パソコンで拡大してみよう。,,"La proxima vez lo
agrando en la
computadora."
0xeb5c4,39,"妙な感じがしたのは、気のせい
かしら…。",,"Sera que me lo imagine,
esa sensacion rara..."
0xeb5ec,39,"うん、特におかしなところは
無いみたい。",,"Si, no parece haber
nada raro."
0xeb614,51,"気のせいかな…。何かがいそうな
気がしたんだけど…。",,"Sera mi imaginacion...
senti que habia algo,
pero..."
0xeb648,51,"とりあえず保存して、後でもう一度
聞いてみましょう。",,"Por ahora lo guardo, y lo
escucho de nuevo
despues."
0xeb684,20,なんだろう…これ…。,,Que sera esto...
0xeb69c,24,な…なんか…聞こえる…。,,Se... se oye algo...
0xeb6b8,32,今度、パソコンで拡大してみよう。,,"La proxima vez lo
agrando en la
computadora."
0xeb6dc,39,"うん、特におかしなところは
無いみたい。",,"Si, no parece haber
nada raro."
0xeb704,51,"気のせいかな…。何かがいそうな
気がしたんだけど…。",,"Sera mi imaginacion...
senti que habia algo,
pero..."
0xeb748,6,何で？,,Por que?
0xeb750,6,キャ！,,Ahh!
0xeb760,6,えっ？,,Eh?
0xeb768,6,キャ！,,Ahh!
0xeb770,6,何が？,,Que cosa?
0xeb778,6,はい。,,Si.
0xeb788,6,うん。,,Si.
0xeb7a0,6,えっ！,,Eh!
0xeb7a8,6,あっ。,,Ah.
0xeb7b8,8,サクマ？,,Sakuma?
0xeb7c4,8,行くぞ！,,Vamos!
0xeb80c,8,待って！,,Espera!
0xeb818,8,降りよう,,Bajemos
0xeb824,8,えっ…？,,Eh...?
0xeb83c,8,えっ！？,,Eh!?
0xeb848,8,ばーか。,,Tonto.
0xeb854,8,…えっ？,,...Eh?
0xeb860,8,いや…。,,No...
0xeb89c,8,風が…。,,El viento...
0xeb8a8,8,えっ…。,,Eh...
0xeb8b4,8,そだね。,,Es cierto.
0xeb8c0,8,近い…。,,Esta cerca...
0xeb8d8,8,急ごう。,,Apuremonos.
0xeb8e4,8,くそっ！,,Maldicion!
0xeb8f0,8,じゃあね,,Nos vemos
0xeb8fc,10,警報機だ。,,Es la alarma.
0xeb908,10,拡張工事？,,Una ampliacion?
0xeb914,10,違う……。,,No...
0xeb920,10,そうだね。,,Es cierto.
0xeb92c,10,お、おい！,,O-oye!
0xeb938,10,うるへー。,,Callate.
0xeb944,10,いいよ…。,,Esta bien...
0xeb950,10,分かった。,,Entendido.
0xeb95c,10,今度こそ。,,Esta vez si.
0xeb968,10,じゃあね。,,Nos vemos.
0xeb974,10,これが…。,,Esto es...
0xeb980,10,さようなら,,Adios
0xeb98c,10,はいはい。,,"Si, si."
0xeb998,10,リコこそ！,,"Tu tambien, Riko!"
0xeb9a4,10,じゃあな。,,Nos vemos.
0xeb9b0,10,…そうだ。,,Es cierto.
0xeb9bc,10,まさか…。,,No puede ser...
0xeb9c8,10,無視しよう,,Ignoremoslo
0xeb9d4,10,それだれ？,,Quien es ese?
0xeb9e0,10,そうなの？,,En serio?
0xeb9ec,10,地下水だ。,,Es agua subterranea.
0xeb9f8,10,無理だよ。,,Es imposible.
0xeba04,10,うるへー。,,Callate.
0xeba10,10,そうだね。,,Es cierto.
0xeba1c,10,ここは…。,,Este lugar...
0xeba28,10,こわ……。,,Que miedo...
0xeba34,10,へぇ……。,,Vaya...
0xeba40,10,あ…リコ。,,Ah... Riko.
0xeba4c,12,時代だった。,,Era otra epoca.
0xeba5c,12,じゃあ、な。,,Nos vemos.
0xeba6c,12,さようなら。,,Adios.
0xeba7c,12,再利用した。,,Lo reutilizaron.
0xeba8c,12,なんで俺が！,,Por que yo!
0xeba9c,12,何の話だろ？,,De que hablara?
0xebaac,12,この音…！？,,Este sonido...!?
0xebabc,12,…ホコラ…？,,Un santuario...?
0xebacc,12,裏切り者め。,,Traidora.
0xebadc,12,冷たいなあ。,,Que fria eres.
0xebaec,12,東桐塚駅…。,,"Estacion
Higashi-Kirizuka..."
0xebafc,12,いいじゃん。,,Que mas da.
0xebb0c,12,あ、あれ…。,,"Ah, eso..."
0xebb1c,12,わたしも行く,,Yo tambien voy
0xebb2c,12,電車に乗ろう,,Subamos al tren
0xebb3c,12,て、停電か？,,S-sera un apagon?
0xebb4c,12,に、逃げよ！,,H-huyamos!
0xebb5c,12,あ、人が…。,,"Ah, hay alguien..."
0xebb6c,12,懐中時計…。,,Un reloj de bolsillo...
0xebb7c,12,それは……。,,Eso es...
0xebb8c,12,あ、ユウタ。,,"Ah, Yuuta."
0xebb9c,12,く、崩れる！,,S-se derrumba!
0xebbac,12,サクマ……！,,Sakuma...!
0xebbbc,12,元駅員さん？,,"Ex-empleado de la
estacion?"
0xebbcc,12,おい、リコ！,,"Oye, Riko!"
0xebbdc,12,うーん……。,,Mmm......
0xebbec,14,おかしい……。,,Que raro...
0xebbfc,14,…アイテム…。,,Un objeto...
0xebc0c,14,わしはサクマ。,,Yo soy Sakuma.
0xebc1c,14,それに乗って？,,Y me subo a eso?
0xebc2c,14,そうだな……。,,Es cierto...
0xebc3c,14,わたしは……。,,Yo...
0xebc4c,14,時計の音……。,,El sonido del reloj...
0xebc5c,14,わたしも行く！,,Yo tambien voy!
0xebc6c,14,この電車……。,,Este tren...
0xebc7c,14,えっ、どこに？,,"Eh, a donde?"
0xebc8c,14,それに乗って？,,Y me subo a eso?
0xebc9c,14,早く行こうぜ。,,Vamos rapido.
0xebcac,14,少しだけだよ。,,Solo un poco.
0xebcbc,14,は？何でだよ？,,Eh? Por que?
0xebccc,14,魔よけのお札？,,"Un amuleto contra el
mal?"
0xebcdc,14,分かった……。,,Entendido...
0xebcec,14,危なかった…。,,Estuvo cerca...
0xebcfc,14,こ、今度は何？,,Y a-ahora que?
0xebd0c,14,魔よけのお札？,,"Un amuleto contra el
mal?"
0xebd1c,14,そうなんだ…。,,Ya veo...
0xebd2c,14,ユウタくんは？,,Y Yuuta?
0xebd3c,14,それに乗って？,,Y me subo a eso?
0xebd4c,14,停まった……。,,Se detuvo...
0xebd5c,14,１８時５９分。,,18:59.
0xebd6c,14,つくったんだ。,,Lo hice yo.
0xebd7c,16,行ってみましょ。,,Vamos a ver.
0xebd90,16,どうしたユウタ？,,"Que pasa, Yuuta?"
0xebda4,16,あの時は驚いた。,,"Me sorprendi en ese
momento."
0xebdb8,16,うん……じゃあ、,,"Si... entonces,"
0xebdcc,16,どうしてですか？,,Por que?
0xebde0,16,うわっネズミだ！,,"Uy, una rata!"
0xebdf4,16,ちょっと、リコ！,,"Oye, Riko!"
0xebe08,16,なんだろうこれ？,,Que sera esto?
0xebe1c,16,光は向こうだよ。,,La luz esta por alla.
0xebe30,16,危なかった……！,,Estuvo cerca...!
0xebe44,16,僕も分からない。,,Yo tampoco se.
0xebe58,16,なんだろうこれ？,,Que sera esto?
0xebe6c,16,それに乗ると…。,,Si me subo a eso...
0xebe80,16,乗るのはやめよう,,Mejor no subamos
0xebe94,16,ちょっとミズキ、,,"Oye, Mizuki,"
0xebea8,16,客がいない……。,,No hay pasajeros...
0xebebc,16,２人とも降りて！,,Bajense las dos!
0xebed0,16,ユウタ、頼んだ。,,"Yuuta, cuento contigo."
0xebee4,16,よかったぁ……。,,Que alivio...
0xebef8,16,なんだろうこれ？,,Que sera esto?
0xebf0c,16,うん、かなりね。,,"Si, bastante."
0xebf20,16,話を聞いてみよう,,Escuchemos lo que dice
0xebf34,16,なんだろうこれ？,,Que sera esto?
0xebf48,16,かなり茶色いよ。,,Esta bastante cafe.
0xebf5c,16,わかってるって。,,Ya lo se.
0xebf70,16,こ、こわい……。,,Q-que miedo...
0xebf84,16,どうなってんだ？,,Que esta pasando?
0xebf98,16,ユウタ、出番だ！,,"Yuuta, te toca!"
0xebfac,16,ダメ、開かない。,,"No, no abre."
0xebfc0,16,怪奇現象を調べに,,"A investigar fenomenos
paranormales"
0xebfd4,16,なんだろうこれ？,,Que sera esto?
0xebfe8,16,また時計の音…。,,"Otra vez el sonido del
reloj..."
0xebffc,16,また時計の音だ。,,"Otra vez el sonido del
reloj..."
0xec010,16,そうかもしれん。,,Puede que si.
0xec024,16,うん…逃げよう。,,Si... huyamos.
0xec038,16,いや、知らない。,,"No, no lo se."
0xec04c,16,入ってみよう…。,,Vamos a entrar...
0xec060,16,…あ…足元……。,,Ah... a mis pies...
0xec074,16,なんだろうこれ？,,Que sera esto?
0xec088,16,…き…消えた…。,,D-desaparecio...
0xec09c,18,向こうから光が…。,,Hay luz por alla...
0xec0b0,18,ああ、お嬢さん方。,,"Ah, senoritas."
0xec0c4,18,ユウタ、知ってる？,,"Yuuta, lo sabes?"
0xec0d8,18,間違いないでしょ。,,No hay duda.
0xec0ec,18,電車が出るよ……。,,El tren se va...
0xec100,18,リコが心配だから。,,"Porque me preocupa
Riko."
0xec114,18,行っちゃった……。,,Se fue...
0xec128,18,いや、分からない。,,"No, no lo se."
0xec13c,18,僕もそう思う……。,,Yo tambien lo creo...
0xec150,18,あれ……わたし…。,,Eh... yo...
0xec164,18,ガクブチ　ノ　ウラ,,DETRAS DEL MARCO
0xec178,18,わかった、協力する,,"Entendido, te ayudo"
0xec18c,18,何か、落ちてる…。,,Algo se cayo...
0xec1a0,18,ところでいま何時？,,"Por cierto, que hora es?"
0xec1b4,18,ヤバいよ、この人！,,Esta persona da miedo!
0xec1c8,18,じゃあ、降りるか。,,"Bueno, bajemos."
0xec1dc,18,生き埋めで死んだ。,,Murio enterrado vivo.
0xec1f0,18,ああ、お嬢さん方。,,"Ah, senoritas."
0xec204,18,じゃあ、決まりね。,,"Bueno, decidido."
0xec218,18,これからどうする？,,Que hacemos ahora?
0xec22c,18,ミズキ、どうする？,,"Mizuki, que hacemos?"
0xec240,18,また…時計の音…。,,"Otra vez... el sonido
del reloj..."
0xec254,20,じゃあリコお願いね。,,"Entonces, cuento
contigo, Riko."
0xec26c,20,うわ、来ちゃったよ。,,"Uy, ya llego."
0xec284,20,ちょっと、リコ……。,,"Oye, Riko..."
0xec29c,20,　できませんでした）,,no se pudo)
0xec2b4,20,あれ？マサキじゃん。,,Eh? Si es Masaki.
0xec2cc,20,わたしたちの…せい？,,Es... nuestra culpa?
0xec2e4,20,話聞けないかなぁ…。,,"No podremos escuchar la
historia..."
0xec2fc,20,ほかのところに行こう,,Vamos a otro lugar
0xec314,20,もしかして、ここ…。,,Sera que este lugar...
0xec32c,20,そっとしておこう…。,,"Mejor dejemoslo
tranquilo..."
0xec344,20,リコ、時間もないし、,,"Riko, no hay tiempo,"
0xec35c,20,これで証明されたね。,,"Con esto quedo
probado."
0xec374,20,電車に乗ろうと思って,,Pensaba subir al tren
0xec38c,20,コインロッカーベビー,,"Bebe abandonado en un
casillero"
0xec3a4,20,そんなことしてんの？,,Estas haciendo eso?
0xec3bc,20,それは、どんな……？,,"Eso, que tipo de...?"
0xec3d4,20,線路が続いているね。,,Las vias siguen.
0xec3ec,20,うん、行ってみよう。,,"Si, vamos a ver."
0xec404,20,赤ちゃん…まさか…。,,"Un bebe... no puede
ser..."
0xec41c,20,ユウタ、どうなんだ？,,"Yuuta, que hay de eso?"
0xec434,20,触らない方がいいよ。,,Mejor no lo toques.
0xec44c,20,ここにいた方がいいよ,,Mejor quedate aqui
0xec464,20,幻の……ホーム……。,,"El anden...
fantasma..."
0xec47c,20,ううん。ありがとう。,,No. Gracias.
0xec494,20,穴…？今の揺れで…。,,"Un hoyo...? Con ese
temblor..."
0xec4ac,20,そういえば…あの時。,,"Ahora que lo pienso...
en ese momento."
0xec4c4,20,そんなことしてんの？,,Estas haciendo eso?
0xec4dc,20,（話してくれました）,,(Me lo conto)
