offset_hex,largo_bytes,texto_original,revisado,traduccion
0xf56a4,37,"…ね、こいつ…何ブツブツ
言ってんの？",,"...Hey, this guy...
what's he muttering?"
0xf56cc,37,"（その足で近くの交番に
　駆け込んだ）",,"(From there she ran
straight to the nearby
police box)"
0xf56f4,37,"そんなことないよ。
心配してんじゃん。",,"That's not true. I'm
just worried."
0xf571c,37,"ね、これ見て。
またナナシから来たの。",,"Hey, look at this.
Another one came from
Nanashi."
0xf5744,37,"早く原因を解明して安心させたい
って。",,"She says she wants to
figure out the cause
soon so she can feel at
ease."
0xf576c,37,"生徒たちから聞いたわ。
大変だったね。",,"I heard from the
students. You must have
had a rough time."
0xf5794,39,"明け方、リコはあきらめて帰宅
しました。",,"At dawn, Riko gave up
and went home."
0xf57bc,39,"こうなったら“ひとりかくれんぼ”
で…。",,"Since it's come to this,
with hitorikakurenbo..."
0xf57e4,39,"早くリビングの火を消さないと
やべぇぞ。",,"We need to put out the
fire in the living room
fast or it'll be bad."
0xf580c,39,"そしてバスタブに、ぬいぐるみを
入れる。",,"And then put the stuffed
animal in the bathtub."
0xf5834,39,"（あのベッドの下から…
　聞こえた声…）",,"(That voice I heard...
from under the bed...)"
0xf585c,39,"オニの気分になって、あたりを
探すのね。",,"Playing the role of the
seeker, you search
around."
0xf5884,39,"これじゃない。
クマゾウを沈めないと…。",,"This isn't it. I need to
sink Kumazou..."
0xf58ac,39,"３回言って、ぬいぐるみをナイフで
刺す。",,"Say it 3 times and stab
the stuffed animal with
the knife."
0xf58d4,39,"（部屋全体が霊の力を弱める
　効果を…）",,"(The whole room has the
effect of weakening the
spirit's power...)"
0xf58fc,39,"完全に１人にならないと成功
しないって。",,"They say it doesn't work
unless you're completely
alone."
0xf5924,39,"まだ協力してもらいたいことも
あるから。",,"It's just that there's
still something I want
your help with."
0xf594c,39,"じゃあさ、横にいてくれるだけで
いいよ。",,"Then, it's enough if you
just stay by my side."
0xf5974,39,"みんな…消えた…。
誰もしらんのじゃ…。",,"Everyone...
disappeared... No one
knows anything..."
0xf599c,39,"『押し入れにいる時は
物音に注意してね。",,"When you're in the
closet, be careful about
noises."
0xf59c4,39,"（あれ……？
　テレビの音が…消えた…）",,"(Huh......? The TV
sound...
disappeared...)"
0xf59ec,39,"…ね、この探知機、外でも
使えるのかな。",,"...Hey, can this
detector be used outside
too?"
0xf5a14,39,"その幽霊、１階に住んでる
おばあちゃんの",,"That ghost, the
grandmother's, who
lives on the first floor,"
0xf5a3c,39,"ずっと、ここにあるんですか？
物置って。",,"Has the storage room
always been here?"
0xf5a64,39,"前の大家が死んでから…放置
されとる…。",,"Ever since the previous
landlord died... it's
been left abandoned..."
0xf5a8c,39,"それよかミズキ、新しい家は
決まったの？",,"More importantly,
Mizuki, have you
decided on the new
place?"
0xf5ab4,39,"（まだ、ちょっと様子を見たほう
　が…）",,"(It'd still be better to
wait a bit and see what
happens...)"
0xf5adc,39,"（ダメだ…いつまでも
　隠れていたら…）",,"(This won't work... if I
stay hidden forever...)"
0xf5b04,39,"それとも逃げだしたペットが
迷い込んだ？",,"Or could it be that some
escaped pet got in?"
0xf5b2c,39,"えっ、悲鳴？
どこから聞こえたんですか？",,"Huh, a scream? Where
did it come from?"
0xf5b54,39,"それより…ミズキ、数学の宿題
やってる？",,"More importantly...
Mizuki, have you done
the math homework?"
0xf5b7c,39,"くらたゆみこ……？
くらた…くらた……。",,"Kurata Yumiko......?
Kurata...
Kurata......"
0xf5ba4,39,"その事件があってから、
マンションでは、",,"Ever since that incident
happened, at the
building,"
0xf5bcc,39,"何かがおかしい…。
何かが…起きてる…。",,"Something's wrong...
Something... is
happening..."
0xf5bf4,39,"あのな、リコ。
あれはただのウワサだろ。",,"Look, Riko. That's just
a rumor."
0xf5c1c,39,"あ、そっか、キモダメシ
したいんでしょ？",,"Ah, I see, you want to
do a test of courage,
right?"
0xf5c44,39,"ははっ、図星だ。
相変わらずコドモだね。",,"Haha, right on target.
You're still such a kid,
as always."
0xf5c6c,39,"うん………。
……こっちは心配しないで。",,"Yeah.........
......Don't worry
about me."
0xf5c94,39,"（いまはしっかりとまっている
　みたい）",,"(It seems to be properly
stopped now)"
0xf5cbc,39,"（今日は勉強する気分じゃない
　なぁ…）",,"(I'm not in the mood to
study today...)"
0xf5ce4,39,"（ここで、やらなきゃいけない
　のは…）",,"(What I have to do here
is...)"
0xf5d0c,39,"圏外…って……。
早くかけ直さないと…。",,"No signal... I need to
call back quickly..."
0xf5d34,39,"…ただ男があまりにしつこく
迫ったから、",,"...But since the man
was too persistent,"
0xf5d5c,39,"ビデオはリビングにあるから
ついてきて。",,"The tape's in the living
room, come with me."
0xf5d84,39,"マンションが古いせいかなぁ、
やっぱり。",,"It's probably because
the building's old, after
all."
0xf5dac,39,"ただ心霊写真が撮りたいだけ
じゃないの？",,"Isn't it just that you
want to take a ghost
photo?"
0xf5dd4,39,"俺は…ユウタに、そう教えられた
けど…。",,"I... was taught it by
Yuuta, but..."
0xf5dfc,39,"（やっぱりダメ…怖くて
　のぞけない…）",,"(I can't... I'm too
scared to look...)"
0xf5e24,39,"ヒドイ言い方。
わたしだって女の子だよ。",,"That's such a cruel way
to put it. I'm a girl too,
you know."
0xf5e4c,39,"（幽霊じゃない…本物の人間が
　いる！）",,"(It's not a ghost...
there's a real person!)"
0xf5e74,39,"お兄ちゃんが妹の部屋に
入っているとか。",,"Like a big brother going
into his little sister's
room."
0xf5e9c,39,"さ、ケーキでも食べよ。
コーヒーでいい？",,"Well, let's eat some
cake. Is coffee okay?"
0xf5ec4,39,"とにかく家の中をくまなく調べて
みよう。",,"Anyway, let's check the
whole house from top to
bottom."
0xf5eec,39,"ケータイの３本柱でも多少は
わかるけど、",,"With the phone's 3 bars
you can tell something,
but,"
0xf5f14,39,"すべての都市伝説には、必ず真実が
ある。",,"Every urban legend
always has some truth to
it."
0xf5f3c,39,"しょうがないなあ、
つきあってあげるよ。",,"Can't be helped. I'll
keep you company."
0xf5f64,39,"ね、リコ、コックリさんの紙、
持ってる？",,"Hey, Riko, do you have
the Kokkuri-san paper?"
0xf5f8c,39,"うん…。
コインに…指を乗せて力を抜く。",,"Yeah... Put your finger
on the coin... and
relax."
0xf5fb4,41,"うん、まあね。
ナナシ・バージョンだけど。",,"Yeah, kind of. But it's
Nanashi's version."
0xf5fe0,41,"（わたし…、“ひとりかくれんぼ”
　を…）",,"(I'm... going to do
hitorikakurenbo...)"
0xf600c,41,"ナイフ、お米、食塩水、赤い糸、
ぬい針…。",,"Knife, rice, salt water,
red thread, sewing
needle..."
0xf6038,41,"必要なものをキッチンへ取りに
いかなきゃ。",,"I need to go to the
kitchen for what I need."
0xf6064,41,"（…それに…ナナシとの約束を
　破って、）",,"(...Besides... I broke
my promise with
Nanashi,)"
0xf6090,41,"携帯はわたしの机に置きっぱなし
だっけ…。",,"I left my phone on my
desk..."
0xf60bc,41,"（そしてバスタブに沈めるアイテム
　は…）",,"(And the item I sink in
the bathtub is...)"
0xf60e8,41,"かくれんぼだからね。
見つからないように。",,"It's a hide-and-seek
game. So they don't
find me."
0xf6114,41,"きっと霊の正体のヒントがあるはず
だから。",,"Because there's bound
to be a clue about the
spirit's identity."
0xf6140,41,"とりあえず今はぬいぐるみを
出しておいて。",,"For now, get the stuffed
animal ready."
0xf616c,41,"（１３）霊の気配が消えたら、
浴室に行く。",,"(13) When the spirit's
presence disappears, go
to the bathroom."
0xf6198,41,"だいたい覚えてるから大丈夫。
さ、やろう。",,"I remember it more or
less, don't worry.
Okay, let's do it."
0xf61c4,41,"それに…リコにもせっかく来て
もらったし、",,"Besides... since Riko
came all this way,"
0xf61f0,41,"ひとりかくれんぼのチェンメは
転送したの？",,"Did you forward the
hitorikakurenbo chain
mail?"
0xf621c,41,"（米を入れて縫い合わせた
　ぬいぐるみを）",,"(The stuffed animal I
stuffed with rice and
sewed shut)"
0xf6248,41,"（そしてバスタブに沈める
　アイテムは…）",,"(And the item I sink in
the bathtub is...)"
0xf6274,41,"テレビと照明を消すのはどっちが
先だっけ？",,"Which came first,
turning off the TV or the
light?"
0xf62a0,41,"（霊となってなお自分に偏執的に
　迫る、）",,"(Even as a spirit, he
obsessively stalked
her,)"
0xf62cc,41,"（それでよかったんだ…と
　今は思います）",,"(Now I think it was fine
that way)"
0xf62f8,41,"（また霊の動きが活発になったと
　いう…）",,"(They say the spirit's
activity intensified
again...)"
0xf6324,41,"もう一度、マンションの中を
調べてみない？",,"What if we check the
building one more time?"
0xf6350,41,"わかんないよ、花壇に埋められて
たりとか。",,"Who knows, maybe she
was buried in a garden
or something."
0xf637c,41,"うちのマンション、花壇なんか
ありません。",,"There's no garden at all
in my building."
0xf63a8,41,"あの子はああ言っていたけど…。
どうする？",,"She said that, but...
what do we do?"
0xf63d4,41,"なんかミョーな視線を感じることも
あるし。",,"Also, sometimes I feel a
strange stare."
0xf6400,41,"もう、ヘンなこと言って
おどかさないでよ。",,"Come on, don't scare
me by saying weird
things."
0xf642c,41,"たしか…今も犯人捕まって
ないんじゃない？",,"I think... they still
haven't caught the
culprit, right?"
0xf6458,41,"あ、いやっ、その、…なんでも
ないから…。",,"Ah, no, um... it's
nothing..."
0xf6484,41,"よかった。　突然切れたから、
ビビったよ。",,"Oh good. It cut off
suddenly and it scared
me."
0xf64b0,41,"それ、怖いって言うより、
危ないんじゃ…。",,"More than scary, that's
dangerous..."
0xf64dc,41,"それ、怖いっていうより、
危ないんじゃ…。",,"More than scary, that's
dangerous..."
0xf6508,41,"わたしはカンベン。
怖い目に遭うのはイヤ。",,"I'll pass. I don't want
to have a scary time."
0xf6534,41,"だいたいそのマンションで殺人事件
なんて、",,"To begin with, the fact
that there was a murder
in that building,"
0xf6560,41,"今度こそ、心霊現象の正体、
見つけてやる。",,"This time I'm really
going to uncover the
truth behind the
paranormal
phenomenon."
0xf658c,41,"（ビデオテープを捨てたゴミ箱
　でした…）",,"(It was the trash can
where they'd thrown out
the videotape...)"
0xf65b8,41,"…タオルで拭いたけど、さすがに
燃やすのに",,"...I wiped it with a
towel, but to burn it,"
0xf65e4,41,"あたりをうろうろしてから浴室に
戻る…と。",,"Wander around a bit and
then go back to the
bathroom... and."
0xf6610,41,"わたしはぁ…食べたく…
なっちゃったな…。",,"I... started feeling...
hungry..."
0xf663c,41,"この部屋、どう見ても…女の部屋
だよね…？",,"However you look at it,
this is a woman's room,
right?"
0xf6668,41,"いまさら誰がなんのために置いて
いったの？",,"Who left it there and for
what, at this point?"
0xf6694,41,"方位磁針、あまり役に立たなかった
ようね。",,"It seems the compass
wasn't much use."
0xf66c0,41,"なんか…どうしていいか
わからなくって…。",,"I didn't know what to
do..."
0xf66ec,43,"（すべての都市伝説には必ず真実が
　ある…）",,"(Every urban legend
always has some truth to
it...)"
0xf6718,43,"台所の炎が段ボールに引火して
手に負えない！",,"The kitchen fire caught
the cardboard boxes and
it's out of control!"
0xf6744,43,"次に、そのぬいぐるみを持って、
浴室へ行く。",,"Then, take that stuffed
animal and go to the
bathroom."
0xf6770,43,"じゃあ、“ひとりかくれんぼ”を
始めます…。",,"Okay, I'm going to start
hitorikakurenbo..."
0xf679c,43,"で…バスタブに、ぬいぐるみを
入れた後は…。",,"And... after putting the
stuffed animal in the
bathtub..."
0xf67c8,43,"（ユミコはストーカーに
　殺されたんでしょ）",,"(Yumiko was killed by
the stalker, right?)"
0xf67f4,43,"（壁紙が熱ではがれて、
　アルミホイルが…）",,"(The wallpaper peeled
off from the heat, and
the aluminum...)"
0xf6820,43,"あとは音を立てずに、霊が
出てくるのを待つ。",,"After that, quietly wait
for the spirit to appear."
0xf684c,43,"あと、押し入れにいる時は物音に
注意してね。",,"Also, when you're in the
closet, be careful about
noises."
0xf6878,43,"最後に『あたしの勝ち』と心の中で
３回言う。",,"Finally, say 'I win' in
your mind 3 times."
0xf68a4,43,"（２）ぬいぐるみに
『最初はあたしがオニ』と",,"(2) Tell the stuffed
animal 'I'll be the
seeker first,'"
0xf68d0,43,"（４）テレビだけつけて、
画面を砂嵐にする。",,"(4) Turn on only the TV
and set the screen to
static."
0xf68fc,43,"（６）目をつむったら、
心の中で１０数える。",,"(6) When you close your
eyes, count to 10 in
your mind."
0xf6928,43,"（お風呂に沈めたアイテムを手に
　とって…）",,"(Pick up the item I sank
in the bathtub...)"
0xf6954,43,"なら、いいんじゃない。
今すぐじゃなくても。",,"Then it's fine. It
doesn't have to be right
now."
0xf6980,43,"（お風呂に沈めたアイテムを手に
　とって…）",,"(Pick up the item I sank
in the bathtub...)"
0xf69ac,43,"じゃあ、“ひとりかくれんぼ”
を始めます…。",,"Okay, I'm going to start
hitorikakurenbo..."
0xf69d8,43,"（バスタブは、水を張ったままに
　なってる）",,"(The bathtub still has
the water in it)"
0xf6a04,43,"（霊の注意をそらせたら…次に
　目を閉じて）",,"(Once I distract the
spirit... then I close my
eyes)"
0xf6a30,43,"（お風呂に沈めたアイテムを
　手にとって…）",,"(Pick up the item I sank
in the bathtub...)"
0xf6a5c,43,"（わたしは不安な一夜を、わりと
　楽しく、）",,"(I spent that anxious
night, fairly well,)"
0xf6a88,43,"きっと霊の正体のヒントがある
はずだから。』",,"Because there's bound
to be a clue about the
spirit's identity."
0xf6ab4,43,"まだ夏場だし、死体が起き上がって
くるかも。",,"It's still summer, the
corpse might get up."
0xf6ae0,43,"１階の庭は、わたしたちが
引っ越してくる前に",,"The first-floor garden,
before we moved in,"
0xf6b0c,43,"（なぜ男がベッドの下に隠れていた
　のか、）",,"(Why the man was
hiding under the bed,)"
0xf6b38,43,"でも、あのばあちゃん、
ずっと寝たきりだろ。",,"But, that old lady,
she's bedridden all the
time."
0xf6b64,43,"（でも…わたしは…どんなことが
　あっても）",,"(But... me... no
matter what happens)"
0xf6b90,43,"…あ、その…。
こ、この物置が気になって…。",,"...Ah, um... i-it's
just that this storage
room has me curious..."
0xf6bbc,43,"２０年ぐらい前に、住んでいた人
ですけど…。",,"It's someone who lived
here about 20 years
ago..."
0xf6be8,43,"安心しちゃってちゃんとカギを
かけないから。",,"Since she feels safe, she
doesn't lock it properly."
0xf6c14,43,"そうだよね、不安で妄想とか入って
いたかも、",,"That's true, maybe her
anxiety mixed in with her
imagination,"
0xf6c40,43,"ただ男が…玄関の前をうろうろ
していたな…。",,"It's just that a man...
was hanging around in
front of the entrance..."
0xf6c6c,43,"あそこ幽霊マンションで有名
だったんだから。",,"That building was famous
for being haunted."
0xf6c98,43,"若い女の住民が、ストーカーに
殺される事件が",,"A case where a young
resident was murdered
by a stalker,"
0xf6cc4,43,"（なぜ男がベッドの下に隠れていた
　のか、）",,"(Why the man was
hiding under the bed,)"
0xf6cf0,43,"（でも…わたしは…どんなことが
　あっても）",,"(But... me... no
matter what happens)"
0xf6d1c,43,"別にあんたたちに用があるわけ
じゃないから。",,"It's not like I have any
business with you."
0xf6d48,43,"…思い切って聞いちゃった。
殺人事件のこと。",,"...I worked up the
courage and asked.
About the murder."
0xf6d74,43,"マンションが古いせいなのかなぁ、
やっぱり。",,"It's probably because
the building's old, after
all."
0xf6da0,43,"“心霊現象”の正体も分かったし、
安心した。",,"The truth behind the
paranormal phenomenon
came out, and I felt at
ease."
0xf6dcc,43,"“心霊現象”の正体も分かったし、
安心した。",,"The truth behind the
paranormal phenomenon
came out, and I felt at
ease."
0xf6df8,43,"ったく、ヘンな言いがかりをつけて
くるよな。",,"They really do accuse us
of weird things."
0xf6e24,43,"（建物のきしみとは違う…。
　なんの音…？）",,"(It's not the building
creaking... what is that
sound...?)"
0xf6e50,43,"うん。いつも一緒に寝てるクマの
ぬいぐるみ。",,"Yeah. The bear plushie I
always sleep with."
0xf6e7c,43,"撮ってもいいけど、どうせ何にも
写んないよ。",,"You can take it, but
nothing's going to show
up anyway."
0xf6ea8,43,"ま、たしかにお部屋探しは慎重に
しないとね。",,"Well, it's true you have
to be careful when
apartment hunting."
0xf6ed4,43,"（マンションを飛び出した
　わたしたちは、）",,"(We, who ran out of the
building,)"
0xf6f00,43,"（ナナシのチェーンメールもあった
　らしい）",,"(It seems there was also
a chain mail from
Nanashi)"
0xf6f2c,43,"信じてないみたいだし、自分で
やってみなよ。",,"Looks like you don't
believe me, you'd
better try it yourself."
0xf6f58,43,"台所の炎が段ボールに引火して
手に負えない！",,"The kitchen fire caught
the cardboard boxes and
it's out of control!"
0xf6f84,43,"見たい番組があるの。もうすぐ
始まっちゃう。",,"There's a show I want to
watch. It's about to
start."
0xf6fb0,43,"この押入れ…、なんか…
気になるんだよね…。",,"This closet... I don't
know... it has me
curious..."
0xf6fdc,43,"（…………ホントに…事件は解決
　したの？）",,"(.........Did the
case... really get
solved?)"
0xf7008,43,"次にリビング、その後にまた浴室
に行って…。",,"Then to the living room,
and after that back to
the bathroom again..."
0xf7034,45,"…コックリさん、コックリさん、
……えーと…。",,"...Kokkuri-san,
Kokkuri-san,......
let's see..."
0xf7064,45,"もし現れましたら、『はい』に
進んでください。",,"If it appears, please
move towards Yes."
0xf7094,45,"それで、目をつむったら、
心の中で１０数える。",,"And then, when you
close your eyes, count
to 10 in your mind."
0xf70c4,45,"（霊が…なんで自分の名前を
　呼んでいるの？）",,"(The spirit... why is it
saying my name?)"
0xf70f4,45,"（１５）『あたしの勝ち』と心の中
で３回言う。",,"(15) Say 'I win' in your
mind 3 times."
0xf7124,45,"（でも…リコとマサキが遊びに
　来てくれて、）",,"(But... Riko and Masaki
came to visit me,)"
0xf7154,45,"（霊は魔よけの封印を解かせようと
　したり、）",,"(The spirit was trying to
get me to break the
charm's seal,)"
0xf7184,45,"（自分の死体の場所をわから
　せようとして、）",,"(It was trying to let me
know where its corpse
was,)"
0xf71b4,45,"あたし、疲れちゃった。
ミズキ、１人で調べて。",,"I'm already tired of
this. Mizuki, investigate
on your own."
0xf71e4,45,"ほら、髪型とかファッション、
ちゃんとすれば。",,"Come on, if you fix up
your hairstyle and
clothes properly."
0xf7214,45,"友達はゼッタイ幽霊だって
言ってたけどなあ…。",,"My friend said it was
definitely a ghost..."
0xf7244,45,"なんか、おかしなことは、
起きなかったですか？",,"Did anything strange
happen?"
0xf7274,45,"…知らなかった。ごめんね、
変なこと聞いて…。",,"...I didn't know that.
Sorry for asking
something weird..."
0xf72a4,45,"でもさ、初めての１階で不安かも
しれないけど、",,"But, I know it's a bit
scary being your first
time on the first floor,
but,"
0xf72d4,45,"ああ、ユミちゃん。
素直ないい娘さんじゃった。",,"Ah, Yumi-chan. She was
a good, honest girl."
0xf7304,45,"やっぱり…気になる。
ここで殺人起きたのか…。",,"In the end... I'm
curious. This is where
the murder
happened..."
0xf7334,45,"同窓会でまた八木先生に
しかられないようにね。",,"Be careful not to get
scolded by Mr. Yagi
again at the reunion."
0xf7364,45,"（古いマンションって…みんな、
　こうなの？）",,"(Is it like this in all old
buildings?)"
0xf7394,45,"（そもそも“ひとりかくれんぼ”
　って何…？）",,"(To begin with, what is
hitorikakurenbo...?)"
0xf73c4,45,"（またナナシからのメール…
　しつこいなあ…）",,"(Another email from
Nanashi... how
persistent...)"
0xf73f4,45,"いや、昼間、リコが変なことを
言っていたから、",,"No, it's just that during
the day Riko said
something strange,"
0xf7424,45,"いや、昼間、リコが変なことを
言っていたから、",,"No, it's just that during
the day Riko said
something strange,"
0xf7454,45,"キッチンのガスの火が急に大きく
なったりして、",,"The kitchen's gas flame
suddenly got bigger,"
0xf7484,45,"さっきもまたヘンなチェーンメール
が来てたよ。",,"A little while ago another
weird chain mail came in
too."
0xf74b4,45,"俺は、一人暮らしの女子大生と友達
の話だった。",,"I got the story about a
college girl living alone
and her friend."
0xf74e4,45,"“８８−０９”？
そんな住所、この辺にないよ。",,"88-09? There's no such
address around here."
0xf7514,45,"（死が近づいた…その時頭を
　よぎったのは…）",,"(As death drew near...
what crossed my mind
was...)"
0xf7544,45,"要は、その女の霊を成仏させれば
いいんでしょ。",,"So basically, all we need
to do is let that woman's
spirit rest in peace,
right?"
0xf7574,45,"（今晩、一人きりになるわたしを
　心配して、）",,"(Worried that I'd be
completely alone
tonight,)"
0xf75a4,45,"やっぱり…コックリさんの方が
まだマシかな…。",,"In the end... maybe
Kokkuri-san is the lesser
evil..."
0xf75d4,45,"じゃあ、始めよ。
今度はミズキが言ってみなよ。",,"Okay, let's start. This
time you say it, Mizuki."
0xf7604,47,"もし…もし現れたら、『はい』に
進んでください。",,"Yes... if you appear,
please move towards
Yes."
0xf7634,47,"わたしもほとんど寝ないまま、
学校へ行きました。",,"I also went to school
having barely slept."
0xf7664,47,"『２４時間以内に実行すればいい
　んじゃない？』",,"'It's enough to do it
within 24 hours, right?'"
0xf7694,47,"全部、キッチンにありそうだから、
取ってくるね。",,"It looks like everything's
in the kitchen, I'll go
get it."
0xf76c4,47,"（これから、わたしの身に
　何が起きるのか…、）",,"(What was going to
happen to me from then
on...,)"
0xf76f4,47,"手にとって『見いつけた』と
心の中でつぶやいて、",,"Pick it up and whisper
'Found you' in your
mind,"
0xf7724,47,"（最期の時……わたしの脳裏を
　かすめたのは、）",,"(In my final
moments...... what
crossed my mind was,)"
0xf7754,47,"（１２）急いでコップの塩水を口に
入れて隠れる。",,"(12) Quickly, put the
salt water from the glass
in your mouth and hide."
0xf7784,47,"（目を開けてから…今度はどこに
　行くんだっけ）",,"(After opening my
eyes... where was I
supposed to go this
time?)"
0xf77b4,47,"（ミイラの正体はやはりビデオの
　ストーカー男）",,"(The mummy turned out
to be the stalker from
the tape, after all)"
0xf77e4,47,"（彼女は、当時つきあっていた
　ストーカー男と）",,"(She, with the stalker
she was dating at the
time,)"
0xf7814,47,"（目を開けてから…今度はどこに
　行くんだっけ）",,"(After opening my
eyes... where was I
supposed to go this
time?)"
0xf7844,47,"（アイテムをバスタブに戻した後、
　行くのは…）",,"(After putting the item
back in the bathtub,
where do I go...)"
0xf7874,47,"（ひょっとして…、閉じこめられた
　地中から…）",,"(Could it be... from
underground where he
was trapped...)"
0xf78a4,47,"（その夜、２人は朝まで一緒に
　いてくれました）",,"(That night, the two of
them stayed with me
until dawn)"
0xf78d4,47,"どうしたの？眠そうな顔して。
ネットのやりすぎ？",,"What's wrong with you?
You look sleepy. Were
you online too much?"
0xf7904,47,"たしか……、いちまる…ナン…
号室…だったか…。",,"I think...... it was
room one-zero...
something..."
0xf7934,47,"１人でいると、台所でガタッ…て
音がするだけで、",,"When I'm alone, just a
noise from the kitchen,"
0xf7964,47,"（その夜、２人は朝まで一緒に
　いてくれました）",,"(That night, the two of
them stayed with me
until dawn)"
0xf7994,47,"ユミちゃん、秋頃に突然…姿が
見えなくなった…。",,"Yumi-chan, around
autumn, suddenly...
disappeared..."
0xf79c4,47,"わたし、彼女と同じ１０３号室に
住んでるんです。",,"I live in the same room
103 as her."
0xf79f4,47,"あの３人、同じ学校だってさ。
ここ桐塚が地元の。",,"Those three go to the
same school. They're
from here, from
Kirizuka."
0xf7a24,47,"（ドアを開けて、わたしがいること
　だけでも、）",,"(Just by opening the
door and knowing I was
there,)"
0xf7a54,47,"うちの小学校で流行った幽霊
マンションのウワサ、",,"The haunted building
rumor that got popular
in my elementary school,"
0xf7a84,47,"それを聞いて、安心した…。
……ありがと………。",,"Hearing that put me at
ease... ......Thank
you......"
0xf7ab4,47,"もうさ…終了のおまじないまで
ハラハラだったよ。",,"Seriously... even the
final spell had my heart
in my throat."
0xf7ae4,47,"（もう、わかったから。出れば
　いいんでしょ…）",,"(Got it. Just leaving is
enough, right...?)"
0xf7b14,47,"（死が近づいた…わたしの目に
　映ったのは…、）",,"(As death drew near...
what my eyes saw
was...,)"
0xf7b44,47,"気になるけど…。
夜、眠れなくなるとかイヤだし。",,"I'm curious, but... I
don't want to end up
unable to sleep at night."
0xf7b74,47,"（火はわたしの部屋の一部と
　リビングを焼き、）",,"(The fire burned part of
my room and the living
room,)"
0xf7ba4,49,"…あの怪しいビデオテープは
いったい何だったのか。",,"...What that suspicious
videotape really was."
0xf7bd8,49,"（隠れていたのか…その理由は
　わからないまま…）",,"(Why he was hiding...
the reason remains
unknown...)"
0xf7c0c,49,"（バスタブには昨日のまま、水が
　少し張られてる）",,"(The bathtub is still the
same as yesterday, with
a little water)"
0xf7c40,49,"そして、ぬいぐるみを見て、
『次はあなたがオニ』と",,"And then, looking at the
stuffed animal, say
'Now it's your turn to
be the seeker,'"
0xf7c74,49,"ナイフを抜いて、ぬいぐるみを
バスタブに戻したら、",,"Pull out the knife, put
the stuffed animal back
in the bathtub, and
then,"
0xf7ca8,49,"でも、たまに、ぬいぐるみが
移動してる時があるから",,"But, sometimes the
stuffed animal moves to
a different spot, so"
0xf7cdc,49,"（３）バスタブにぬいぐるみを
入れて、風呂を出る。",,"(3) Put the stuffed
animal in the bathtub
and leave the bathroom."
0xf7d10,49,"（１０）『次はあなたがオニ』と
心の中で３回言う。",,"(10) Say 'Now it's your
turn to be the seeker' 3
times in your mind."
0xf7d44,49,"（結局、“ひとりかくれんぼ”
　はうまくいかず、）",,"(In the end, the
hitorikakurenbo didn't
go well,)"
0xf7d78,49,"（うっ…あぶない…口の水、
　飲みそうになった…）",,"(Ugh... close... I
almost swallowed the
water in my mouth...)"
0xf7dac,49,"（…引っかく…音？…なにを
　引っかいてるの…？）",,"(...A sound... of
scratching? ...what
could be
scratching...?)"
0xf7de0,49,"大気の熱で筋肉が収縮して
ムクムク起き上がるって。",,"They say the ambient
heat contracts the
muscles and makes it
slowly rise up."
0xf7e14,49,"（必死にはい出ようとした…、
　その音なのかも…）",,"(Maybe it's the sound of
someone desperately
trying to crawl out...)"
0xf7e48,49,"（マンションで起きる怪奇現象の
　謎や霊の正体、）",,"(The mystery of the
strange phenomena in
the building, and the
spirit's identity,)"
0xf7e7c,49,"まあねえ、たしかに防犯のこと
を考えると１階は…。",,"Well, it's true that
thinking about security,
the first floor..."
0xf7eb0,49,"あの頃は…、近所にも…自慢の
マンションだった…。",,"Back then... it was a
building the
neighborhood was proud
of..."
0xf7ee4,49,"うん…小学校の時、交通事故で
死んじゃったから…。",,"Yeah... because he
died in a traffic accident
when he was in
elementary school..."
0xf7f18,49,"（マンションで起きる怪奇現象の
　謎や霊の正体、）",,"(The mystery of the
strange phenomena in
the building, and the
spirit's identity,)"
0xf7f4c,49,"変な音や声を耳にするように
なったってウワサだよ。",,"It's a rumor that strange
sounds and voices
started being heard."
0xf7f80,49,"幽霊やヘンな音もすべて勘違い
だったって聞いたよ。",,"I heard that the ghost
thing and the strange
sounds were all a
misunderstanding."
0xf7fb4,49,"あとさ…ウワサで聞いたんだけど、
…この部屋で…、",,"Also... I heard through
rumors that... in this
room..."
0xf7fe8,49,"（お母さんが戻ってきたら、
　ちゃんと言わなきゃ）",,"(When Mom gets back, I
need to tell her
properly)"
0xf801c,49,"着信？あ、ケータイ、部屋に置いた
ままだったっけ。",,"A call? Ah, I left my
phone in my room."
0xf8050,49,"ストーカーのようなトラブルは昔
あったらしいけど、",,"It seems there were
stalker problems in the
past, but,"
0xf8084,49,"（電波が悪そうだから、リビングに
　行って話そう）",,"(Since the signal seems
bad, I'll go to the living
room to talk)"
0xf80b8,49,"ひょっとして…ずっと昔からこの
土地にいた霊かも。",,"Maybe it's a spirit
that's been in this place
for a long time."
0xf80ec,49,"わたしの部屋はちらかってるから、
リビングに行こ。",,"My room's a mess, let's
go to the living room."
0xf8120,49,"わたしが昔聞いたのは、留守番を
している姉妹の話。",,"What I heard a while
back was the story of
some sisters
house-sitting."
0xf8154,49,"わたしもこの桐塚のことをもっと
よく知らないとね。",,"I should also get to know
this place, Kirizuka,
better."
0xf8188,49,"…あれ？“ひとりかくれんぼ”の
終わらせ方って…。",,"...Huh? How did you
end hitorikakurenbo..."
